cus_id,sex_dit_cd,cus_age,zip_ctp_cd,tco_cus_grd_cd,ivs_icn_cd
ed75a32fd25430a5215217135d1e6f0a0e5d2e67f1bc712442d52b6d01bc257d,1,60,27,05,-
8cbe71bc55819a7730aa7444980b80708e2316fc7bb7d0c9f14b43def5c4a122,2,60,11,04,03
308989a8df0fa1bd1cc6062ba8d331404b261bc16078ea2eac75d6b429a5fa6c,2,60,11,04,-
20f72f73dfc647d225b79118f5bbb4281fe1c633bfb3160fc402c37455c89699,1,60,41,02,-
35385c443d9007629140a49e4f66bdbe658c4a7ff427854504be0f066619a091,1,60,45,09,-
49c6051bc074d736bd23591fb84018109a27d985bfaec5a6af3566f0888a6fac,1,60,11,03,-
f4f68d87d3356cc00e2b1ad6a3d521d10004cc975d6e0b634fe9690069afdcf4,2,60,11,04,03
af51ccbbf182ed0e77b291a9957c32821d0bb4ce74f0f7818154861610ef1dff,2,60,11,03,04
c2f70bbef47f8183a05e8208560b4554310526d322dbbd83ec1ddcf023ba452f,2,60,41,05,-
6aa553ada28d01a956dff22d749c96d79e79cbfdacbdd8b6329443fe71ce1c60,1,60,27,03,-
088fda149ae3a713ba480f7a4ce70ec126f883cc94b5b52cb6c9ba776f3c42d0,2,60,47,03,-
e9108883df8eeeb2382f49bad2c9248bee7e90ebbc214cac920751c12896815e,1,60,47,02,05
b898632db02c39a71cf747d19d7467f9084c8bcb8c9ccec758fa6f2243562182,1,60,46,03,04
65bf6cbc8df9818183763f18e808bf608904a4fe10c43c2510687334de15d63d,1,60,41,03,-
885547625a341f66ef082d5962dd42be69d6f4f077955c07c85dcbae7730cba9,2,60,41,05,-
e4421ab071ee1218387d479f355e9398d693144be8d0b008e06da845ed6e11af,2,60,41,04,04
7e02a05fca189fa5319872653c46914686a1a8313b695aed8ab7472624b67668,2,60,11,09,-
eb804e53bbcfe18989d1fb488ad7ec91757bf9eb9e84057dc849d06f816a1c6d,2,60,11,09,-
c9b48fb4e1b5f01fd866f347dcdc4c4f883416bda9bb426d3577a45dd551f9f9,1,60,11,05,-
52599727146ccdf8d42da937e74b8125b79de9914ad35e24d08f53a091f1ca11,1,60,11,09,02
8e31955c68d57ba6b3311ce996cf493993a7a2f249b45de9d491db41edd8cc45,2,60,41,03,04
fd4c52efd2b6621dcaae79f7f15801c918af48854517257aa2e93ed48b2f89a3,2,60,29,05,-
b9564f0373863bcbc795250457dfc189bbd0a5eac666a262a64b0c0ac7a56037,1,60,41,04,-
28a3c50c51d54441c106d144ab519797e98353996194e543ce5377a11658f3c9,1,60,41,04,-
4414660886cd1d96fcf13bb33db08e6c459793de4724e95713dec927e7239d1b,2,60,41,02,05
eeca83180c5391337b1b1ecc34bdc5e4c0bf6f11d4957c82964ed115e8a06364,1,60,28,02,-
77381ae4c0f89e7f1ba5507c80e11d5e8c572181811843fa140e9c920f2ad185,1,60,-,04,-
616c23fbfa0c2652822bf61bfaf370f54d9695e22472bb1c0cee79804dde804d,1,60,41,03,-
77e659acab828d2437cc1a934b72e6c544b9c29ca6f9e0ba71f824bad59fd967,2,60,41,04,-
0fc71a70373c915681e24703fc13b129af67f70007dac3e3086043753aa65988,2,60,11,03,-
9ca57b2babf702ea1fb3020557c8cd0158515cfa1f34cfffcfadcfc1d7a3d54a,2,60,11,05,-
1b4bc75d959e304b41c0c1169da93204fb029144aa0b0e81db27c1e799899e45,1,60,11,05,-
73c9da8e0125a93d70748c28f5b3eec8a54adb5e2af56bd0fc1a330d24446942,2,60,11,04,-
3aef2595288f82656f0aedff66c7fc95b1906d563f7499096a01143f016e9c8f,2,60,41,04,-
f4e0371de2a80e6e641f79ab6f8d0a4ac97b16f77ab435fbfb05e98cbe73d438,1,60,11,04,-
0a169273a420fe6ae5a295f2674f62e627e74cde3eec29db6cec0b27a720c0c6,1,60,11,04,-
07ce48af7693869eab47eb52c63b94f2a4746a00794f012f796d14ece00ba5ff,1,60,29,03,05
7101d5eab57fcc2b529a25bb949a7c94975ae2cdb6d8657b088225761883e76a,1,60,11,03,02
fe4a79b88d4abe9ff6bc37bba03348fa237ef00dbd1efabd9fb8014a704c3cf4,2,60,11,04,-
cab41e3e0516b2074245d6c6efa7a3b0693aec65c8c562507d33ffa6ac1c04ef,1,60,11,09,03
89dea354858f50c1c5748bfa1d271f4bc18b6e8cc1fff1fbcc1b1cc53f5f523b,1,60,41,05,-
32b22f5aab3edf86e1e89572457990cd67bf5a848dd7f9f0db3334452b659845,2,60,46,04,-
6cffe57a2e29b647bb99c63a84cb06db76d358d5729e72a40670b6bcc191a8df,2,60,29,03,-
f9117476c1613685144505a7f409663c96f3fc530771d591400fd7841716d70a,2,60,11,04,-
440aafcc0a04398989a273e59c2f952393c31e753f9aad07122b9a5d0f9693f2,1,60,41,09,02
338ac23f19b41b44b0515b909c892f06201730ab2e0d654e42b8411ea7f6c77a,1,60,11,09,-
2e640ab82e354b98710324750d80deb61c0b92f5a0c05db3b146ea23d90821ed,1,60,41,05,02
2ba60774f33853c3b6997fa0ce8f767f974fb74a063447f6c4fb45aa6721cd98,1,60,28,09,-
15fd8138defee683c28122daaddf75bb71ba110439d55d882aabdd990a833137,2,60,11,02,-
3be6afa28f21550a1ebe636eeaa25fd6a8146d5eefc93c2574e85a4f2ea5f360,1,60,41,05,-
51dcfd7a14126b4522f48add9058c3ef226137889caee6d02e7f0038ab61960e,1,60,11,03,03
8002a58216b5ce5fb480b122447f04cc0bc3d11ab258a8df99a4f20820e9bde2,1,60,48,03,-
54b3763cd056e57db3fba693499957c00e4b2015cf66ea206e53d36abc96686c,1,60,41,04,-
3c53646f51d254ea34cfbcd70acda35537b7a927210c4388ac633d0dc921f814,1,60,42,05,03
a66e5ceef6760b6f013ac3bd4fe8412931fcbc814c38949570b18e6708eaaa3b,1,60,27,04,04
dc98f511146d532a4cf4c5aae7b7c5dacd20c0bf2a2e469e7c92e0ff08cacab6,2,60,41,05,-
b4e2f770608d556dc020f37d625cd454b6bf9e69de0f41b556b3f7892cb7676c,1,60,48,03,03
0d040d5a4727c97f8f1b1b84c15f9411bd646dcc4cd36e8abe20272f5210ad18,2,60,30,02,05
ca8c19de63798191bb332f5e5524cc08dc881b37d866814814ced314ec23b868,1,60,11,04,03
cb5588455caa7768ffebbe44fa0ba8d0d4f8fd7ca566244d6edb05935ed4f04d,1,60,29,03,-
a5293ea8ab7d773847c4591241460112f1b631b2bed215d0163f1da407ace03a,2,60,41,04,-
690638fcba21c7e65079e0e1afcb24afc3f328e02a20d52092cb3eb3d3dbd921,1,60,47,03,04
bb9c31739641c229ce90388fb51517f9bfefd18c7e1b1e5ed0b3dd888fbd6f9c,1,60,29,02,04
3d9cc5cfb362eec54b1b031b64d216a9be6d6ea0aa025000177447f5c7602877,2,60,48,03,04
b7a37154512febcb0e1be726074aea4d29d2faa723886946060a8d5a8c582a2e,1,60,41,03,04
34438678ff749b80dd68ee8cd2887af2f7cb480ba1ffa0d8866d93c7ecda24a4,2,60,29,03,05
5b7135690d4daec83faac5dddf7028d07efd3a59ffeb7aaf62a04bdfad0ec226,1,60,46,03,02
ed1bd8a2cc7d90ad700b9d9c90b7abfb363daeffa5efbdfc124ba80e8a36a5fb,2,60,11,04,03
daa226be900f37076eb96deace63823c338a6ede39ce2e6615c838fce99c51f0,1,60,46,03,04
8086850409ec15ec581b88dec2d45de56d28b9a1700a7d3d2983cc132695dac8,1,60,11,05,-
6450c10b82a4b0c24abf52ac2929547dabfab435d1dcae7f7648addc2960aec9,2,60,11,02,-
dd5ec35a4828f4a6e767df5454c96bad468002b77fedbce5f5ccb7539dcbbefa,1,60,26,04,-
61c9d1013277619833a618edd774b230a6817706a6d0a4580989eb4dc3a1a5cc,2,60,42,02,03
e619f33a2ef2a94f97560c620bef334863750eeaa1f57bec6a4fd3c6b3140f80,1,60,41,05,-
49d353d3706525cf8f43e79a511ffe06d39aaec0a79897062c7920aaa561467b,1,60,41,03,02
f8ff990b3f388e70aa77459f034fdc8f21311bb95197057ef11379a76d57ca48,2,60,26,05,-
ca6f3684f8a8d727507cd6c48699443c11c6b49c9b52c85a61d60313422fc2b0,1,60,11,02,04
390ffe0cd84beb9bf4c2c5099a185dc9a02b4c1eda9bfe3da6e84eb3965d876d,1,60,41,09,-
3f4ee24871c39f14e5b2e1871a5dcc1c160afbff0659af41066ebed157364ec7,1,60,31,02,04
69503be4966ea1c1be9067b9d962c259bd3dfc0e139c38d49657205a5daf8126,1,60,11,01,05
5f9bbb927ea335b3d1d099080b543a490d06c1d13fea700e83eec59e57d4b4c2,2,60,11,03,04
ffebf3316131bd93f1a78f9e79217bfecf4f9249b78b20dff57974fac4a13ce5,2,60,11,01,03
61233541ae64294f4d92b8ebdd204fe0cceb58d88c274e39ef68e648365ca295,1,60,41,04,04
203fe97bef7b92d05c11f0500e726cbbe86e32718ff08677e0a9ff15064ffbdd,2,60,11,03,04
07ec28a4aa1b4c2138f433ff1336c12d63a10ace15302a301023827be6a46a60,2,60,47,04,-
e8d944e9b957805603b59c758382655c3b8103654c834b085fb2e049358d47f8,1,60,31,04,-
d84aaceeb33967900d748248e7411ea0c2b1d6748c48be010380d0edf3555cdd,1,60,48,05,-
c1a59b48712251873870964c00d0ac991c9424989281151eb10dc8ea6e4391f8,1,60,11,05,-
59133796b883b9313447a645c5699f03d5002b5bc3793821e9b58461407829af,2,60,41,03,02
556c852e3c347a49744d5c333166d8c49fc9cd58b59fd848da8f63b48b111023,2,60,41,09,-
b648ad16151a8256628c06ec34f75a59b21c3b1f35500dc26035202ba9cf0e86,1,60,11,03,04
82a0a96e576a2cff981b5e71139ce3ee021a2192602fce61c3133376e2248506,1,60,41,03,-
bc60d3fa9e7a2f688f7722c8d0100be9a58283d7118a93422e24cc72d0957599,2,60,41,09,03
19dde690457dc4d1415c2cf2f3eb73ec958b426f12b77eb45079c8ad1187cedb,1,60,36,04,03
73cf8e52a54176d2a4996e676be3ccbe1a7e18ce96df33f8e5ceaeca6d40926c,1,60,41,03,04
abbcba60ad85cac7244444e84b9019c62956a4c69403be7a2207a539f8df8487,1,60,11,03,03
6e7ec01fe6d9aac446fefc890bec2f5fcfce73077c232aca96f75dbaf4946706,2,60,41,03,-
24dd536ecec75bcf604d87ef984e8b56f6cb6c116a17bba25dc1fe7f6f44b39d,2,60,41,04,-
2093e757ed974306ff018770d235b583a0a55587f29e7d2cfab3d1518ee922e6,1,60,41,02,04
850ae49f8a671e6218b1e148051c5db529b930b0d478cea3f2893860ab8f49e6,1,60,26,03,-
f21649163893f1e537eaf72df66768ff3175a39038dfcadbfc906f1fe9fb6339,1,60,11,03,04
3a1e979d95f92ac35a00eb26272146a3f8c44241bec7eacba181372c41bba9af,1,60,41,05,-
46783a0bb8a995df17352674dad3fc83d77857027cb1e923a565c979034611c6,1,60,11,02,04
ad444982569ef128d6e656eddd65c887ca8faf3cfaf76db4c0cc0030150b88d9,1,60,41,04,04
2fb6417daa97a6dffb130982891338d7bb910d16e43de234f85818e35a55fdff,1,60,41,03,04
fa6af1f0005852b49431db6bb2498929fedd1edff61d968adeadd30a165323a0,1,60,48,04,-
ff7364024b2f55453195f9aed401b36cf563a66a42b4b9fd2c4cf73f7b675859,2,60,41,05,-
b99ac5878bd2ced051708a9d73be477e1752122c7b3d25fe29704d3cbf1ec8ce,1,60,27,09,04
763f1d43f48af064ca4a547646e2430213590f56fde9cba248acf0b0b39eea9f,1,60,41,09,-
8f3d7ef569fdd8737930b3f5877bf7fd8a64cae9da387b3558ea6f45c0eff714,1,60,45,05,03
d95a8c7123fd23a61f046fe169373022c56ebc22c985170c19070866b860fd57,2,60,41,09,-
4b88913cffea172f7c40f108f5f6b425ca38dd27d86c4f70d7446883248b5cfa,2,60,11,04,-
e21fdcca27bffc7e46519c9f997f32c8e91b08629cebce6f0b13179153a0264c,1,60,48,05,-
33557833e04c95fb4a2fa39491bd9aa711ea5016fa8c254033ca2c690d5414ce,2,60,46,05,04
ca5928ed08ff1584cf8412ea42595c58520afa0643bd16d936c30a1af1d0e8ae,1,60,26,05,03
a53a7befe062a16bae89a596d42daa51ff61a5bd75575091581472ba26fe7f4b,1,60,45,04,-
b9af15efd9cbdeb0709c9d261d20b3a519a35a85ecfcf10814cd07168f1e1cc6,1,60,41,03,03
74a3bfb568b5c89fb6255de71b092746709171eb25c831786c6e7391899012ce,1,60,48,03,-
565b49214ad396e6f059cee07247b337b40558b15c6d1a1b95da9050f3f5e3bc,1,60,41,02,05
2f69906959227a354d179baeb90b92a92a59799dc3e22a3533862d7d8b273b44,1,60,11,02,02
a5fedb1b5853a7b6eecbc46f6bb09ffee03f6c338ebc626a32fd155a6fb53d0e,2,60,26,01,04
63dc92ee88d6d8a21623fb4f81a224ae6885d79a067d7205138c4de089942cf2,1,60,41,03,04
a1092bbefcf444402baccaa28a038bfaf21b38c8496d7532a4172ee46240e85d,1,60,41,02,05
dce7c6aba8971d305646490c546fed27b39eb18ef30fba48784874bf8f44d1ba,2,60,41,05,-
52e8a7995351bdeab2bebe14c126751bd9b9e5fce2bc1c4e3851d852409f214b,1,60,41,01,03
921d870a1242c4a2b21c5ddbaf4c947587de20c9a6316186607655a1bebf597d,2,60,41,04,04
e3a13bb71df4383b0f3eb5ce3e7a68583e8436d10e2a8d4f1648897fe78cefb4,1,60,36,05,05
e4459b84c0c60c73089515defcdb5da8a729534e3698a3859e1d38d40109156a,1,60,11,04,05
9331957a57945ac7e217672f03bf147f0f41b979d0d7674f949ee4c0cea13663,1,60,-,01,04
d34a47b7aaa553a949f5349c3df4a43cfcdf7a18f724038ccac406d65ac81451,1,60,47,09,-
ac98ba3806736faf82e0366b34e1e7918f764ca0d421e4cd2eaa2f3f0e485a73,2,60,41,03,02
958681c871f53d35d9abcecc4cd8adf1e42aad717cf6f9b6c7ccf47e560fd230,1,60,29,09,05
3d3e845b24872f5523a456f706297a43cce30d0f1527d9de97c4faa8f8122469,1,60,11,05,04
043d62fe4f669fdf9adb3dca2ce62cafd42e53dc3579b90c55b2d4ec7cefd702,1,60,26,09,03
7435a698e95b8964e2f9d59af17a02508e9b981947f91653ba80de687da692a7,1,60,11,05,-
e502ce86cc7c63ea8a03940a13714fcb779dc73d6a4542dcecc84e61231bee00,1,60,41,09,04
05710c7459b04420d53e1d8842f8e851902bc6e036ce32d5ded8f05dab9fc792,2,60,29,05,-
27c5fa504aa81a6b6cd584572cd321bc91797e0eafaab9f339715a6b18457597,1,60,41,04,-
fd0c6f397a845993adc71a9b5506f37bbc9dd9c24edc4e43868f40e9ebb8b1b8,1,60,41,09,-
e33a09ff04ae8abbf934b2b643ff7d37a5ed4e4de6053d6e7610ffb37d70006a,1,60,11,03,05
af91fd4cf9a655afa64df856d5162720f6198248d79b93d4563e53667bd7da50,1,60,29,01,04
c3a877e268fb6bf7f0ed2c3783a237924613d5cc49db33090595886bdcf5af30,2,60,28,05,-
da8a88ad43d1bad305e79c55a2e902028c020a2e31c7f96280797080f3a9ab34,1,60,27,03,-
db09028ec939c64149707b335fe313560425569b162ac4d8b783ea2e8ee41162,1,60,26,05,-
dd0819b0bcb9162fc9199698919c2cc707bf413af1b9f84aa70d47ac49f299fa,1,60,11,09,-
00ce8522e807826299b9b1d292458c3b966500a93bbb0d87ea8426a6fbb89e41,1,60,31,03,04
4acc1924ce454bfab140285f389eb41bd1bfb315620ac71423a3e18cdd61bd38,2,60,47,05,-
b0223f4e1c71e22782d1ba4a39381c62c44d436821a1af5cca79c49b3f06824e,1,60,28,05,04
f7e7cb3a0a6812583bb3ae5b56938f386b16650dc87ef3f666a405fbe33cd582,1,60,26,05,-
538dded8bc313f7d5461395a16609ddb8feb1c493fe950bff768db500ea454d2,1,60,48,01,05
da55cc30780ee7670ec67c77a39547f839eb8fdca79e4c291d68b7b43144df97,1,60,47,04,-
82cf27565f9d54819b3c5f3fa279790d59c46a7e566bb62938d0d532e06cf524,1,60,11,03,05
c963f06f7e5c67453d79a8f01a6d58043433d1da16373e9f04f6e6d66ab6df3a,2,60,47,09,-
bd971a4e72b9175095260cbc5411cc7f71251eccaffaadf254d3ffa236d360ee,1,60,41,09,-
e3803ad5ffea2b891a22912785a36dc2b1ee6c98c8ca9a96c2f7e5e3752d3079,2,60,36,04,05
1f1850d9d8bba610fe5ba781d510fe8ffbafee24da9e4984de5a4f915fbc10cb,1,60,41,03,04
950641c3d0b96f79b0bb56ac470ca2cc7298c1686a021404ffba27c469affd7e,2,60,42,04,-
938d2c89eacb513bfdd85970d4817f484d3add7d61fd11b7c5c9997b703a7393,1,55,41,05,-
3af78fa6f3cc8678e7dafac7b4dba15795620fe75ee040a548760ff548c7a858,2,55,43,09,03
dcd62984a1793359d1b1fce6ec4ef1967f99534813ccbe769fd0b2b0da29d853,2,55,41,05,03
01a4cc2d540118c6f101dd87ff79ed4eb26b3ac6846034a2fcd834b3f7ef3692,1,55,11,01,-
9ea2044989b36bc41169b9c1f257cb002ec1c478e87bef0790fd58be25ad3846,2,55,26,05,-
943518a2a10840ada2b700fcca0742c10f1e17ebddb63cb3867c579ec5d7990e,1,55,46,04,05
8cf240d7214fcc9990ffc53183ea17d89cc9af356ac3b99cb79523fdba08867f,1,55,48,09,-
92ee001c92e38bf48b0cab308b54f9eb3cbb981708a90d7706bee5940cb60196,1,55,41,03,04
e768dcd57c3771803a63fb2e28ea07c5f534292fc7fe0266924fc11840ebca77,1,55,47,09,03
ba573e4edc11c9a1b08b364e4c214ed9615d5fb99e155974e43e9bafdd955317,2,55,29,05,-
479f51330b50fe1b252af71848644678660de0cdee40a0d8964113643fd563c1,1,55,11,04,04
02381ff60ee3663df5eb32b319d17c57ab4bb186746591d5f959389eab1bc5d5,1,55,28,04,03
73eb8c6521258b4654b3679c20926e78341bfc385d808cf144a188e96cf37087,1,55,41,04,-
00d6d8097cf7d81cae761a5f52dc55c9b898b3fbde31ce63643876414c790dde,2,55,11,03,03
b85426add8dee5d50db0aac9c51453b9a754d16d105d23ca36bff89eb3543a4f,1,55,47,09,-
c5879980a7b302e9d8768b3fbe8f6bb9e3c8d2d20c209b1f4e98ace82bb28e9b,1,55,11,05,-
103fcd494285f26d87b59263202f09efb779241404ec5680ef1c79a65b074a1e,2,55,41,09,-
7d3ec1f89c7b6136de2a4011fbe5eeff9fbfd015c8babac3569ebad069d71df7,1,55,42,05,-
97f77d90fc757f36ac0c7e048ded4051160cbe20b01badfd5eca5778d408bd1a,2,55,42,04,-
e81fbb95c74a85b737c08b1ba09b1b7204bf5414a895d917ca7132e0c0293697,1,55,41,05,-
582474b198ce86621bbedbb5235d57d5a93f4a967809703b8522e4f012082206,1,55,11,04,04
9f3ab15ec7bdfd689997d44f3e95b48211a8ac5107f79cf4c69ba0d51ceded2e,2,55,41,04,03
e4cfc8b91370b35c04d054e14de37aede1b4f063f3039816031c468b9bdd42d0,1,55,48,04,-
3394284fc0bb02cad9238777e110eaf99bb076ca460f49fbd3b697dd27da6ab8,1,55,41,03,02
903acda290a18abd475f47fb51535851dc5d66817f73d3a68b405ae44d6f8ad6,2,55,41,03,02
36869c5c31542e3fb51608d24ad96699164912b55baa204f861833e0573381b6,1,55,41,05,03
66717db23d93c64338c5513f7e5dd11904f0278a7ab519c5166aa2dd5c55ab0d,1,55,30,04,04
8eafaa5dc6eb52ada6b2d93ae1a0544f2c91e71667c9454b05101ffa81e9c2f5,1,55,11,02,05
1164f57c9696caf57a098dd0420177f153943f05c8552bf8bd97535a6ccf5a10,2,55,41,05,03
367b66b9f12f75cdade9de478091d1eb2996db8a7ed70c4b74a7ffae32a38a0d,1,55,43,03,-
e820f82d2727c894ad9d51ac6767002b56b64e0410444c58d876e0071ea46748,1,55,29,05,04
37a55a6666feb6554e0dd82fb266a704ed9ef21078f55009593bbc748dd909de,1,55,41,05,-
3fa835434001879b809d2bdcbc42d9ae4f6fc71e743b7c0b79553f8d5853251f,1,55,11,01,04
5ec56a48062642ca42cd147a59b67d1f378d1e462ba526fd25fcbf6bf6844765,1,55,30,05,04
90de1195c56f98499d03f793c06687ab60bc3fdd9bb7efe8f7dd00f9af9f2c29,1,55,46,03,04
cbd25cad4f1c164f94ccf6528a6854a157fb7bfbae94e65674befe23ed7e02fe,1,55,11,02,04
aa5466e0e6c5f0b55f45f97a159d32e13e6ffff860679f2a52abfebc7137c294,2,55,41,04,-
4f6ab1d6527d0cdf8ce07b747f6d85d1275bf7000b6efb0f8ec53fc79c9e6561,1,55,26,03,-
696d16401f68b1c731c713a41be72da72fbbf4b14a2726c870a3a248b0fa4042,1,55,47,03,-
df1946d3efd9e3cfd8940d5066723c539033716c7557f5866f97fe28f7537e03,1,55,41,04,04
fedc8461810e80f565cbcf19ebf0d8a95b0b8c38449abc81aa17bc4646093eac,1,55,11,04,-
7bbb289f3a3de8bbeca95227b80796225ab0f9fc2b056b3f2b1230b15b22748a,2,55,50,04,03
c42444ccba8c54a7d6b6c386ccee2adada81d253daf498aee56be8a287c2d1b8,1,55,41,04,-
1b86af940292d64609874b3a154310e63af7bc49002542d56d869f152f803e0a,1,55,48,05,-
e9f56745b1934f81e9b9dc31728267a32cea68ac645afc5df82258cc9cb8722f,1,55,11,04,03
75a3be7fe942828494a7558f96f39a1224b8a53837db298934751e04f6d0e88b,1,55,-,09,-
962ec5e8c01fdb7a2c5f09ffbbc2a3e0440333f373218967ae032c6cd14088bd,1,55,41,04,04
d17672c9015aaa80868ff9f8cbb27ddaa2b6a14b0db0e24c8a0a3b393d5a78ee,1,55,41,03,-
f9c1b6f17cd60fed05cf6b29bf4c57739d3fd72169c4873dfceab88ade16f2f2,1,55,11,05,-
d8a095e23d98711aad9150604f361930ae24bb86b471dd41e32248c096089391,2,55,41,05,-
0cdd63b0c6521640c48038abce11cf8216704c21148a7db50c6805b9115352d9,1,55,11,04,04
b5b22d1cae4c9b7b094e6ec70667742c0602de0dc52d5ad81c62fa2619d64239,1,55,31,09,-
39493cb11f4bca548d787fd0e0d2d52dc50f79691bf1942b5be8ad27d5674510,2,55,44,03,04
2908b3dfb04afcae0031295b7e0d577853b5623c8ce53eaac1cae14a564c5deb,2,55,43,04,00
591bdf4d0e6db47219f6ba12683fc53d1b5bd614e964f967d2f82098fb75bc69,1,55,41,05,-
03b09dda515dec16fdd2d0d29ea0e8e052bfc70d001de11ff5664e2abd692039,1,55,41,04,04
ec41ac6f619b2898233c74c3468f54daae91bca5ad3fa0fbf95739d22dea9ee5,1,55,48,04,-
a1ccccaa7e62f78dbe47726bb2bef934083a51dccc3cd18c7a3d66ac7232cb70,2,55,36,03,04
63d5438fe61a417a9dfd593ba0f2c442490a484fccb814bdbdbb1a81207e5d4f,2,55,29,03,03
7bfe6013f8d3fffb5359f2fc94b641cb5d7ecdbb53d68d4de687ff09accb9afa,2,55,11,04,-
f02611d6a0de83f96a7578a5071c3cb5556650768390f723fc31d547f1d03a0d,2,55,11,01,04
d1295badb4a70a304d247b6181d95f2bd961cd1c0804415a63d28e6a8176ab85,1,55,42,04,04
e774105b9339a8182e4c82186635ee79b2f3a81b310bd5f066c994ad858cdcf2,1,55,41,05,-
c96130f68433004b1108351f08f8393b991f862b39535bc289e61eebaa651850,2,55,41,09,-
b22397d55185daf21a7e69e6223ed5f2ceff35d9700dfc82ae203c305f78fdd5,1,55,26,02,03
3e4ef797d8729bd5e7f4c6b550bc47667c111239ece5cb5d098168997ac23321,1,55,11,03,05
51afc6ba0ceb8ea7a9f6e9d91a40a688417fe700adc470e8db4902d13351f0ba,1,55,47,03,-
1a0cb1e6e099a1bad50c40dd36ebe186d788e35e7987467cb23f00c260c42084,1,55,41,03,04
879b04e9c990aeb419d4d7760121d326ae157ea94c22ce32cf84a66f0cedc7d3,2,55,41,03,-
b31f993f6022e0a413a09d8e741eae542dfafe32058206ab413930de3177cbe9,1,55,41,04,02
082b6017ded5e30e4b05a95c8d78c0dd67eb433a69c64decd2d96ed6d3851d83,2,55,41,09,-
7b3482ac65585dc62cbdec4013bce2b7ba9e001c46e0049293af24f753fc2a29,1,55,44,02,-
071805eb9e2407872efacc5cbc4e62db654f49ef7d8c399643efb343504b9702,1,55,36,02,04
35fb36b62815ad160893f26d6b27325106bf291aad56216a68af3f59c8b5af43,1,55,11,05,05
b82178a768fb8161e619553346b118567f0f46bed0b505f74d8b6fc6fe741307,1,55,41,02,03
71b352410646e4fc7932d83833ad73b6760db802ede477a7a00f449161f09b4b,1,55,42,09,-
3b63fea6b87b1d6dca7b450803fd9373f74a1e4dad9427a8d197eaf373a44e80,2,55,26,09,-
aee67f68ce3374e0d4fc3c314f6f4c03374cd74d3df2e25a96c9b5d97573dbc9,1,55,11,04,03
3266c345bb334d41a9fcf4898260a8c1a7770b2f9e4e4516819fa99ea247f4fb,1,55,42,04,-
567b0c177690f5ce5cdeea76ef5abfadfcb301faa586317b2c341a2de9d0aa4b,1,55,48,03,05
856c52c2c036038125f94f219bd0033bbecde821d7a52c5b2ca1db6ddef136b0,1,55,41,04,-
fc6eba81317a3bd307d3ac399e3eede2ec19fccab5d2bd97158b75d2bb6c1256,2,55,11,02,-
0a79c2bd3d18298a53b18fe66e0ba40afd8869d5a04ae32dc2d7da3e5e2d83f7,1,55,41,04,-
c95c9a35ad36bb5fd7b30871d2a2c21d6a4b6518386d332a756187b63d761eeb,2,55,27,05,-
da7a63c1b3ffa381cc6283f79319c25abcdb2b935e2fe406f1b808ad032f1063,2,55,11,03,00
c630dae7e03657c31020ad78a3f47f87b54ce7284fd5ff2814066d68729d9df3,1,55,30,05,-
7d63ea9d0a78ac349ec05af0f509b58d3f72a671f846810544a445dca01f7d14,2,55,31,04,04
58a4874c91193a38639a8ab5472c67855ac767e0ece71b9841cb7c1496b34fde,1,55,11,03,-
0fcc51e783ee8bce6fb00d20ebdbf13b60b5129e364da2a1e26ccd8ce36d04ea,1,55,11,09,-
edf77949f62dbd330bd732509702a86f81137a74cc02461beb3f278749ace5ed,2,55,43,04,-
0e632b15d1bfd1351932c301af1f5f4532ff8e91cd5d5a0c3d39c38b45bd6628,1,55,11,09,-
def583ed8ef8adac5623f565b75c1218d50722eaf474077c2d0cada080a9331d,1,55,41,01,04
95ccaf7eec813d74971faa7790cc984b8d4a99434a0b86f24940be9eba0fbb16,1,55,44,01,03
caf4f401e42f780905a43cefaad061a4f55f84fdd82d6f991e8d55b68d707e56,1,55,46,02,05
00b8f68cfed435112a8f0cce00da91ac48ba8efd7ce65f464b9ddfbd4fbf8a26,2,55,41,03,04
9798ea2fdbaa9183d4a0c74bb8cc372d5a573ed559b17ae8a6506a06a6ae1adc,2,55,41,02,04
4b338621ad7b7e31ef20bd1c99f169080dee7defd3c17723bd0efa6dffba97a6,2,55,41,04,03
76d23d32d3e9d828bf9c8b9b55a7b356beacaa28e743c1e01bcca856a7ea6753,1,55,28,03,-
7e4f9060be2f408589b39f0ec27f2e8890889b428fdc7e3b6072f5720da444c5,2,55,11,01,05
f7e4b2e9cfa581a93e472e2e262defc51532440586fd1d52c0fe9ce291666623,2,55,48,05,-
e0efe67b231cb112d7b3e3dfcab36c0228b8a06f36fdcbd64d988b72c4c9b6a9,1,55,11,02,04
9ac4ec7f806f88d44d4c45087c98205c2a84dd78b313a5a5223634e2ab163d3c,1,55,41,04,04
80027bd375af8ee05acbd4ebaf70b0e208862220092d7fccf29e4b17af04b204,1,55,11,04,-
e831432ac972822d592d881068bad7473a303bf84a89dcfade115b60d4f2c997,1,55,41,03,04
643322aedd111aafa28df61420c413a26e5467bec666c86289e61c887aaca344,1,55,47,05,-
2d29dce739c4107dcffa451755880b592d194313b7a55f0c10b90bc3fb30ecfd,1,55,41,01,04
c66f2a6d86829558100be877eaa559d9bbdf67f4eccd7e1f84f36227d2758ef1,1,55,48,04,04
3a239f5589a1578ff616746a9d13105d74b91fb55cf34596b6ae83f2d673329f,2,55,26,05,04
